BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE,PROGRAM TYPE,NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS
K,K030,I.S. 30 Mary White Ovington,MS Core,CTT,132,5,26.4,23,30
K,K030,I.S. 30 Mary White Ovington,MS Core,CTT,104,4,26,23,30
K,K030,I.S. 30 Mary White Ovington,12-Sep,GEN ED,59,2,29.5,29,30
K,K030,I.S. 30 Mary White Ovington,12-Sep,CTT,28,1,28,28,28
K,K030,I.S. 30 Mary White Ovington,,,,,,,
K,K048,P.S. 048 Mapleton,0K,GEN ED,65,3,21.7,20,23
K,K048,P.S. 048 Mapleton,0K,CTT,23,1,23,23,23
K,K048,P.S. 048 Mapleton,1,GEN ED,101,4,25.3,25,26
K,K048,P.S. 048 Mapleton,2,GEN ED,98,4,24.5,24,25
K,K048,P.S. 048 Mapleton,3,GEN ED,71,3,23.7,23,24
K,K048,P.S. 048 Mapleton,4,GEN ED,100,4,25,24,26
K,K048,P.S. 048 Mapleton,5,GEN ED,114,4,28.5,28,29
K,K048,P.S. 048 Mapleton,0K-09,SPEC ED,46,4,11.5,11,12
K,K048,P.S. 048 Mapleton,,,,,,,
K,K062,J.H.S. 062 Ditmas,6,GEN ED,284,11,25.8,5,30
K,K062,J.H.S. 062 Ditmas,6,CTT,82,3,27.3,26,29
K,K062,J.H.S. 062 Ditmas,7,GEN ED,339,12,28.3,19,34
K,K062,J.H.S. 062 Ditmas,7,CTT,87,3,29,28,30
K,K062,J.H.S. 062 Ditmas,8,GEN ED,297,11,27,19,30
K,K062,J.H.S. 062 Ditmas,8,CTT,81,3,27,26,29
K,K062,J.H.S. 062 Ditmas,0K-09,SPEC ED,30,3,10,7,12
K,K062,J.H.S. 062 Ditmas,0K-09,SPEC ED,38,4,9.5,6,12
K,K062,J.H.S. 062 Ditmas,MS Core,GEN ED,826,29,28.5,18,34
K,K062,J.H.S. 062 Ditmas,MS Core,GEN ED,922,33,27.9,18,34
K,K062,J.H.S. 062 Ditmas,MS Core,GEN ED,922,33,27.9,18,34
K,K062,J.H.S. 062 Ditmas,MS Core,GEN ED,922,33,27.9,18,34
K,K062,J.H.S. 062 Ditmas,MS Core,GEN ED,286,10,28.6,26,30
K,K062,J.H.S. 062 Ditmas,MS Core,CTT,250,9,27.8,25,30
K,K062,J.H.S. 062 Ditmas,MS Core,CTT,250,9,27.8,25,30
K,K062,J.H.S. 062 Ditmas,MS Core,CTT,250,9,27.8,25,30
K,K062,J.H.S. 062 Ditmas,MS Core,CTT,250,9,27.8,25,30
K,K062,J.H.S. 062 Ditmas,MS Core,CTT,80,3,26.7,25,29
K,K062,J.H.S. 062 Ditmas,MS Core,SPEC ED,45,4,11.3,11,12
K,K062,J.H.S. 062 Ditmas,MS Core,SPEC ED,45,4,11.3,11,12
K,K062,J.H.S. 062 Ditmas,MS Core,SPEC ED,45,4,11.3,11,12
K,K062,J.H.S. 062 Ditmas,MS Core,SPEC ED,34,3,11.3,11,12
K,K062,J.H.S. 062 Ditmas,MS Core,SPEC ED,33,3,11,11,11
K,K062,J.H.S. 062 Ditmas,12-Sep,GEN ED,26,1,26,26,26
K,K062,J.H.S. 062 Ditmas,12-Sep,GEN ED,372,14,26.6,18,32
K,K062,J.H.S. 062 Ditmas,12-Sep,CTT,111,4,27.8,26,30
K,K062,J.H.S. 062 Ditmas,,,,,,,
K,K069,P.S. 69 Vincent D. Grippo School,0K,GEN ED,106,4,26.5,24,28
K,K069,P.S. 69 Vincent D. Grippo School,1,GEN ED,126,4,31.5,31,32
K,K069,P.S. 69 Vincent D. Grippo School,2,GEN ED,153,5,30.6,25,32
K,K069,P.S. 69 Vincent D. Grippo School,3,GEN ED,122,4,30.5,26,32
K,K069,P.S. 69 Vincent D. Grippo School,4,GEN ED,163,6,27.2,22,29
K,K069,P.S. 69 Vincent D. Grippo School,5,GEN ED,156,5,31.2,30,32
K,K069,P.S. 69 Vincent D. Grippo School,5,CTT,24,1,24,24,24
K,K069,P.S. 69 Vincent D. Grippo School,0K-09,SPEC ED,35,3,11.7,11,12
K,K069,P.S. 69 Vincent D. Grippo School,,,,,,,
K,K102,P.S. 102 The Bayview,0K,GEN ED,157,8,19.6,18,20
K,K102,P.S. 102 The Bayview,0K,CTT,22,1,22,22,22
K,K102,P.S. 102 The Bayview,0K,G&T,21,1,21,21,21
K,K102,P.S. 102 The Bayview,1,GEN ED,173,8,21.6,19,24
K,K102,P.S. 102 The Bayview,1,CTT,25,1,25,25,25
K,K102,P.S. 102 The Bayview,2,GEN ED,178,8,22.3,20,25
K,K102,P.S. 102 The Bayview,2,CTT,25,1,25,25,25
K,K102,P.S. 102 The Bayview,3,GEN ED,176,7,25.1,22,27
K,K102,P.S. 102 The Bayview,3,CTT,25,1,25,25,25
K,K102,P.S. 102 The Bayview,4,GEN ED,150,5,30,27,32
K,K102,P.S. 102 The Bayview,4,CTT,31,1,31,31,31
K,K102,P.S. 102 The Bayview,5,GEN ED,140,5,28,26,31
K,K102,P.S. 102 The Bayview,5,CTT,29,1,29,29,29
K,K102,P.S. 102 The Bayview,0K-09,SPEC ED,30,3,10,9,11
K,K102,P.S. 102 The Bayview,0K-09,SPEC ED,20,3,6.7,5,8
K,K102,P.S. 102 The Bayview,,,,,,,
K,K104,P.S./I.S. 104 The Fort Hamilton School,0K,GEN ED,90,4,22.5,18,25
K,K104,P.S./I.S. 104 The Fort Hamilton School,1,GEN ED,130,6,21.7,19,23
K,K104,P.S./I.S. 104 The Fort Hamilton School,2,GEN ED,128,5,25.6,25,26
K,K104,P.S./I.S. 104 The Fort Hamilton School,2,CTT,26,1,26,26,26
K,K104,P.S./I.S. 104 The Fort Hamilton School,3,GEN ED,116,6,19.3,18,20
K,K104,P.S./I.S. 104 The Fort Hamilton School,3,G&T,22,1,22,22,22
K,K104,P.S./I.S. 104 The Fort Hamilton School,4,GEN ED,104,4,26,25,27
K,K104,P.S./I.S. 104 The Fort Hamilton School,4,G&T,27,1,27,27,27
K,K104,P.S./I.S. 104 The Fort Hamilton School,5,GEN ED,106,4,26.5,25,28
K,K104,P.S./I.S. 104 The Fort Hamilton School,5,G&T,31,1,31,31,31
K,K104,P.S./I.S. 104 The Fort Hamilton School,6,GEN ED,87,3,29,28,30
K,K104,P.S./I.S. 104 The Fort Hamilton School,6,CTT,23,1,23,23,23
K,K104,P.S./I.S. 104 The Fort Hamilton School,6,G&T,28,1,28,28,28
K,K104,P.S./I.S. 104 The Fort Hamilton School,7,GEN ED,107,4,26.8,26,28
K,K104,P.S./I.S. 104 The Fort Hamilton School,7,G&T,31,1,31,31,31
K,K104,P.S./I.S. 104 The Fort Hamilton School,8,GEN ED,127,4,31.8,31,33
K,K104,P.S./I.S. 104 The Fort Hamilton School,8,G&T,33,1,33,33,33
K,K104,P.S./I.S. 104 The Fort Hamilton School,0K-09,SPEC ED,22,2,11,11,11
K,K104,P.S./I.S. 104 The Fort Hamilton School,MS Core,GEN ED,523,18,29.1,25,33
K,K104,P.S./I.S. 104 The Fort Hamilton School,MS Core,GEN ED,413,14,29.5,26,33
K,K104,P.S./I.S. 104 The Fort Hamilton School,MS Core,GEN ED,413,14,29.5,26,33
K,K104,P.S./I.S. 104 The Fort Hamilton School,MS Core,CTT,23,1,23,23,23
K,K104,P.S./I.S. 104 The Fort Hamilton School,MS Core,CTT,23,1,23,23,23
K,K104,P.S./I.S. 104 The Fort Hamilton School,MS Core,CTT,23,1,23,23,23
K,K104,P.S./I.S. 104 The Fort Hamilton School,,,,,,,
K,K105,P.S. 105 The Blythebourne,0K,GEN ED,224,9,24.9,24,25
K,K105,P.S. 105 The Blythebourne,0K,CTT,23,1,23,23,23
K,K105,P.S. 105 The Blythebourne,1,GEN ED,309,11,28.1,25,31
K,K105,P.S. 105 The Blythebourne,1,CTT,24,1,24,24,24
K,K105,P.S. 105 The Blythebourne,2,GEN ED,297,11,27,15,32
K,K105,P.S. 105 The Blythebourne,2,CTT,29,1,29,29,29
K,K105,P.S. 105 The Blythebourne,3,GEN ED,264,9,29.3,16,33
K,K105,P.S. 105 The Blythebourne,3,CTT,29,1,29,29,29
K,K105,P.S. 105 The Blythebourne,4,GEN ED,216,7,30.9,27,33
K,K105,P.S. 105 The Blythebourne,4,CTT,30,1,30,30,30
K,K105,P.S. 105 The Blythebourne,5,GEN ED,192,6,32,31,33
K,K105,P.S. 105 The Blythebourne,5,CTT,31,1,31,31,31
K,K105,P.S. 105 The Blythebourne,5,G&T,32,1,32,32,32
K,K105,P.S. 105 The Blythebourne,0K-09,SPEC ED,11,1,11,11,11
K,K105,P.S. 105 The Blythebourne,,,,,,,
K,K112,P.S. 112 Lefferts Park,0K,GEN ED,61,3,20.3,19,21
K,K112,P.S. 112 Lefferts Park,0K,CTT,24,1,24,24,24
K,K112,P.S. 112 Lefferts Park,1,GEN ED,65,3,21.7,21,22
K,K112,P.S. 112 Lefferts Park,1,CTT,23,1,23,23,23
K,K112,P.S. 112 Lefferts Park,2,GEN ED,65,3,21.7,21,23
K,K112,P.S. 112 Lefferts Park,3,GEN ED,81,3,27,26,28
K,K112,P.S. 112 Lefferts Park,4,GEN ED,83,3,27.7,27,28
K,K112,P.S. 112 Lefferts Park,5,GEN ED,82,3,27.3,27,28
K,K112,P.S. 112 Lefferts Park,0K-09,SPEC ED,11,1,11,11,11
K,K112,P.S. 112 Lefferts Park,,,,,,,
K,K127,P.S. 127 Mckinley Park,0K,GEN ED,73,3,24.3,24,25
K,K127,P.S. 127 Mckinley Park,0K,CTT,21,1,21,21,21
K,K127,P.S. 127 Mckinley Park,1,GEN ED,76,3,25.3,23,27
K,K127,P.S. 127 Mckinley Park,1,CTT,24,1,24,24,24
K,K127,P.S. 127 Mckinley Park,2,GEN ED,58,2,29,29,29
K,K127,P.S. 127 Mckinley Park,2,CTT,25,1,25,25,25
K,K127,P.S. 127 Mckinley Park,3,GEN ED,60,2,30,30,30
K,K127,P.S. 127 Mckinley Park,3,CTT,27,1,27,27,27
K,K127,P.S. 127 Mckinley Park,4,GEN ED,29,1,29,29,29
K,K127,P.S. 127 Mckinley Park,4,CTT,28,1,28,28,28
K,K127,P.S. 127 Mckinley Park,5,GEN ED,58,2,29,29,29
K,K127,P.S. 127 Mckinley Park,0K-09,SPEC ED,11,1,11,11,11
K,K127,P.S. 127 Mckinley Park,,,,,,,
K,K160,P.S. 160 William T. Sampson,0K,GEN ED,128,5,25.6,23,30
K,K160,P.S. 160 William T. Sampson,1,GEN ED,149,5,29.8,25,32
K,K160,P.S. 160 William T. Sampson,2,GEN ED,150,6,25,24,26
K,K160,P.S. 160 William T. Sampson,3,GEN ED,154,5,30.8,30,31
K,K160,P.S. 160 William T. Sampson,4,GEN ED,135,5,27,26,28
K,K160,P.S. 160 William T. Sampson,5,GEN ED,127,4,31.8,31,32
K,K160,P.S. 160 William T. Sampson,0K-09,SPEC ED,8,1,8,8,8
K,K160,P.S. 160 William T. Sampson,,,,,,,
K,K163,P.S. 163 Bath Beach,0K,GEN ED,66,3,22,22,22
K,K163,P.S. 163 Bath Beach,0K,CTT,21,1,21,21,21
K,K163,P.S. 163 Bath Beach,1,GEN ED,78,3,26,26,26
K,K163,P.S. 163 Bath Beach,2,GEN ED,59,3,19.7,19,20
K,K163,P.S. 163 Bath Beach,3,GEN ED,63,3,21,20,22
K,K163,P.S. 163 Bath Beach,4,GEN ED,55,2,27.5,26,29
K,K163,P.S. 163 Bath Beach,5,GEN ED,52,2,26,26,26
K,K163,P.S. 163 Bath Beach,6,GEN ED,50,2,25,25,25
K,K163,P.S. 163 Bath Beach,0K-09,SPEC ED,58,5,11.6,11,12
K,K163,P.S. 163 Bath Beach,,,,,,,
K,K164,P.S. 164 Caesar Rodney,0K,GEN ED,68,3,22.7,22,23
K,K164,P.S. 164 Caesar Rodney,0K,CTT,22,1,22,22,22
K,K164,P.S. 164 Caesar Rodney,1,GEN ED,59,3,19.7,19,20
K,K164,P.S. 164 Caesar Rodney,1,CTT,21,1,21,21,21
K,K164,P.S. 164 Caesar Rodney,2,GEN ED,52,2,26,25,27
K,K164,P.S. 164 Caesar Rodney,2,CTT,26,1,26,26,26
K,K164,P.S. 164 Caesar Rodney,3,GEN ED,23,1,23,23,23
K,K164,P.S. 164 Caesar Rodney,3,CTT,37,2,18.5,15,22
K,K164,P.S. 164 Caesar Rodney,4,GEN ED,21,1,21,21,21
K,K164,P.S. 164 Caesar Rodney,4,CTT,41,2,20.5,18,23
K,K164,P.S. 164 Caesar Rodney,5,GEN ED,25,1,25,25,25
K,K164,P.S. 164 Caesar Rodney,5,CTT,27,1,27,27,27
K,K164,P.S. 164 Caesar Rodney,0K-09,SPEC ED,10,1,10,10,10
K,K164,P.S. 164 Caesar Rodney,0K-09,SPEC ED,34,3,11.3,11,12
K,K164,P.S. 164 Caesar Rodney,,,,,,,
K,K170,Ralph A. Fabrizio School,0K,GEN ED,145,6,24.2,23,25
K,K170,Ralph A. Fabrizio School,0K,CTT,25,1,25,25,25
K,K170,Ralph A. Fabrizio School,1,GEN ED,120,5,24,23,25
K,K170,Ralph A. Fabrizio School,1,CTT,23,1,23,23,23
K,K170,Ralph A. Fabrizio School,2,GEN ED,116,4,29,28,30
K,K170,Ralph A. Fabrizio School,2,CTT,29,1,29,29,29
K,K170,Ralph A. Fabrizio School,3,GEN ED,111,4,27.8,27,29
K,K170,Ralph A. Fabrizio School,3,CTT,29,1,29,29,29
K,K170,Ralph A. Fabrizio School,4,GEN ED,86,3,28.7,28,29
K,K170,Ralph A. Fabrizio School,4,CTT,28,1,28,28,28
K,K170,Ralph A. Fabrizio School,5,GEN ED,101,3,33.7,32,35
K,K170,Ralph A. Fabrizio School,5,CTT,33,1,33,33,33
K,K170,Ralph A. Fabrizio School,,,,,,,
K,K176,P.S. 176 Ovington,0K,GEN ED,157,7,22.4,22,24
K,K176,P.S. 176 Ovington,0K,CTT,20,1,20,20,20
K,K176,P.S. 176 Ovington,0K,G&T,19,1,19,19,19
K,K176,P.S. 176 Ovington,1,GEN ED,178,7,25.4,24,27
K,K176,P.S. 176 Ovington,1,CTT,25,1,25,25,25
K,K176,P.S. 176 Ovington,1,G&T,25,1,25,25,25
K,K176,P.S. 176 Ovington,2,GEN ED,147,6,24.5,23,27
K,K176,P.S. 176 Ovington,2,CTT,23,1,23,23,23
K,K176,P.S. 176 Ovington,2,G&T,25,1,25,25,25
K,K176,P.S. 176 Ovington,3,GEN ED,144,6,24,20,27
K,K176,P.S. 176 Ovington,3,CTT,25,1,25,25,25
K,K176,P.S. 176 Ovington,3,G&T,26,1,26,26,26
K,K176,P.S. 176 Ovington,4,GEN ED,137,6,22.8,21,25
K,K176,P.S. 176 Ovington,4,CTT,26,1,26,26,26
K,K176,P.S. 176 Ovington,4,G&T,25,1,25,25,25
K,K176,P.S. 176 Ovington,5,GEN ED,148,6,24.7,22,27
K,K176,P.S. 176 Ovington,5,CTT,26,1,26,26,26
K,K176,P.S. 176 Ovington,5,G&T,27,1,27,27,27
K,K176,P.S. 176 Ovington,0K-09,SPEC ED,21,2,10.5,10,11
K,K176,P.S. 176 Ovington,,,,,,,
K,K179,P.S. 179 Kensington,0K,GEN ED,116,5,23.2,22,24
K,K179,P.S. 179 Kensington,0K,CTT,24,1,24,24,24
K,K179,P.S. 179 Kensington,1,GEN ED,136,6,22.7,17,25
K,K179,P.S. 179 Kensington,2,GEN ED,128,5,25.6,24,26
K,K179,P.S. 179 Kensington,2,CTT,21,1,21,21,21
K,K179,P.S. 179 Kensington,3,GEN ED,133,6,22.2,19,27
K,K179,P.S. 179 Kensington,4,GEN ED,128,5,25.6,25,27
K,K179,P.S. 179 Kensington,5,GEN ED,124,4,31,30,32
K,K179,P.S. 179 Kensington,0K-09,SPEC ED,68,6,11.3,10,12
K,K179,P.S. 179 Kensington,,,,,,,
K,K180,The SEEALL Academy,0K,GEN ED,76,3,25.3,25,26
K,K180,The SEEALL Academy,1,GEN ED,115,4,28.8,27,30
K,K180,The SEEALL Academy,1,CTT,29,1,29,29,29
K,K180,The SEEALL Academy,2,GEN ED,93,4,23.3,22,24
K,K180,The SEEALL Academy,2,CTT,26,1,26,26,26
K,K180,The SEEALL Academy,3,GEN ED,48,2,24,20,28
K,K180,The SEEALL Academy,3,CTT,42,2,21,14,28
K,K180,The SEEALL Academy,3,G&T,23,1,23,23,23
K,K180,The SEEALL Academy,4,GEN ED,28,1,28,28,28
K,K180,The SEEALL Academy,4,CTT,30,1,30,30,30
K,K180,The SEEALL Academy,4,G&T,27,1,27,27,27
K,K180,The SEEALL Academy,5,GEN ED,57,2,28.5,28,29
K,K180,The SEEALL Academy,5,CTT,26,1,26,26,26
K,K180,The SEEALL Academy,5,G&T,28,1,28,28,28
K,K180,The SEEALL Academy,6,GEN ED,64,2,32,32,32
K,K180,The SEEALL Academy,6,CTT,32,1,32,32,32
K,K180,The SEEALL Academy,6,G&T,58,2,29,29,29
K,K180,The SEEALL Academy,7,GEN ED,54,2,27,22,32
K,K180,The SEEALL Academy,7,CTT,30,1,30,30,30
K,K180,The SEEALL Academy,7,G&T,76,3,25.3,24,26
K,K180,The SEEALL Academy,8,GEN ED,50,2,25,25,25
K,K180,The SEEALL Academy,8,CTT,25,1,25,25,25
K,K180,The SEEALL Academy,8,G&T,63,2,31.5,30,33
K,K180,The SEEALL Academy,0K-09,SPEC ED,31,4,7.8,3,11
K,K180,The SEEALL Academy,MS Core,GEN ED,362,13,27.8,22,33
K,K180,The SEEALL Academy,MS Core,GEN ED,362,13,27.8,22,33
K,K180,The SEEALL Academy,MS Core,GEN ED,271,10,27.1,22,32
K,K180,The SEEALL Academy,MS Core,GEN ED,33,1,33,33,33
K,K180,The SEEALL Academy,MS Core,GEN ED,58,2,29,27,31
K,K180,The SEEALL Academy,MS Core,GEN ED,362,13,27.8,22,33
K,K180,The SEEALL Academy,MS Core,CTT,88,3,29.3,25,33
K,K180,The SEEALL Academy,MS Core,CTT,88,3,29.3,25,33
K,K180,The SEEALL Academy,MS Core,CTT,88,3,29.3,25,33
K,K180,The SEEALL Academy,MS Core,CTT,88,3,29.3,25,33
K,K180,The SEEALL Academy,,,,,,,
K,K185,P.S. 185 Walter Kassenbrock,0K,GEN ED,94,4,23.5,23,24
K,K185,P.S. 185 Walter Kassenbrock,0K,CTT,21,1,21,21,21
K,K185,P.S. 185 Walter Kassenbrock,1,GEN ED,127,5,25.4,25,26
K,K185,P.S. 185 Walter Kassenbrock,1,CTT,25,1,25,25,25
K,K185,P.S. 185 Walter Kassenbrock,2,GEN ED,145,6,24.2,23,25
K,K185,P.S. 185 Walter Kassenbrock,3,GEN ED,113,4,28.3,26,29
K,K185,P.S. 185 Walter Kassenbrock,3,CTT,28,1,28,28,28
K,K185,P.S. 185 Walter Kassenbrock,4,GEN ED,112,4,28,26,30
K,K185,P.S. 185 Walter Kassenbrock,4,CTT,23,1,23,23,23
K,K185,P.S. 185 Walter Kassenbrock,5,GEN ED,114,4,28.5,26,30
K,K185,P.S. 185 Walter Kassenbrock,5,CTT,26,1,26,26,26
K,K185,P.S. 185 Walter Kassenbrock,,,,,,,
K,K186,P.S. 186 Dr. Irving A Gladstone,0K,GEN ED,133,6,22.2,21,23
K,K186,P.S. 186 Dr. Irving A Gladstone,0K,CTT,22,1,22,22,22
K,K186,P.S. 186 Dr. Irving A Gladstone,1,GEN ED,115,5,23,21,24
K,K186,P.S. 186 Dr. Irving A Gladstone,1,CTT,26,1,26,26,26
K,K186,P.S. 186 Dr. Irving A Gladstone,2,GEN ED,113,4,28.3,28,29
K,K186,P.S. 186 Dr. Irving A Gladstone,2,CTT,24,1,24,24,24
K,K186,P.S. 186 Dr. Irving A Gladstone,3,GEN ED,127,5,25.4,24,26
K,K186,P.S. 186 Dr. Irving A Gladstone,4,GEN ED,107,4,26.8,26,27
K,K186,P.S. 186 Dr. Irving A Gladstone,4,CTT,26,1,26,26,26
K,K186,P.S. 186 Dr. Irving A Gladstone,5,GEN ED,127,4,31.8,31,32
K,K186,P.S. 186 Dr. Irving A Gladstone,5,CTT,25,1,25,25,25
K,K186,P.S. 186 Dr. Irving A Gladstone,0K-09,SPEC ED,11,1,11,11,11
K,K186,P.S. 186 Dr. Irving A Gladstone,0K-09,SPEC ED,9,1,9,9,9
K,K186,P.S. 186 Dr. Irving A Gladstone,,,,,,,
K,K187,The Christa McAuliffe School\I.S. 187,6,GEN ED,307,10,30.7,29,32
K,K187,The Christa McAuliffe School\I.S. 187,7,GEN ED,366,13,28.2,25,30
K,K187,The Christa McAuliffe School\I.S. 187,8,GEN ED,292,10,29.2,27,33
K,K187,The Christa McAuliffe School\I.S. 187,0K-09,SPEC ED,27,3,9,7,10
K,K187,The Christa McAuliffe School\I.S. 187,MS Core,GEN ED,1060,36,29.4,25,33
K,K187,The Christa McAuliffe School\I.S. 187,MS Core,GEN ED,812,28,29,25,32
K,K187,The Christa McAuliffe School\I.S. 187,MS Core,GEN ED,154,5,30.8,28,34
K,K187,The Christa McAuliffe School\I.S. 187,MS Core,GEN ED,966,33,29.3,25,33
K,K187,The Christa McAuliffe School\I.S. 187,MS Core,GEN ED,966,33,29.3,25,33
K,K187,The Christa McAuliffe School\I.S. 187,MS Core,GEN ED,137,5,27.4,25,29
K,K187,The Christa McAuliffe School\I.S. 187,MS Core,SPEC ED,25,3,8.3,7,9
K,K187,The Christa McAuliffe School\I.S. 187,MS Core,SPEC ED,25,4,6.3,5,8
K,K187,The Christa McAuliffe School\I.S. 187,12-Sep,GEN ED,143,5,28.6,27,30
K,K187,The Christa McAuliffe School\I.S. 187,12-Sep,SPEC ED,19,3,6.3,6,7
K,K187,The Christa McAuliffe School\I.S. 187,12-Sep,SPEC ED,26,3,8.7,6,10
K,K187,The Christa McAuliffe School\I.S. 187,12-Sep,SPEC ED,25,3,8.3,5,10
K,K187,The Christa McAuliffe School\I.S. 187,,,,,,,
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,0K,GEN ED,44,2,22,21,23
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,0K,CTT,20,1,20,20,20
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,1,GEN ED,60,3,20,19,22
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,2,GEN ED,38,2,19,19,19
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,2,CTT,18,1,18,18,18
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,3,GEN ED,53,2,26.5,26,27
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,4,GEN ED,21,1,21,21,21
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,4,CTT,24,1,24,24,24
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,5,GEN ED,30,1,30,30,30
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,5,CTT,30,1,30,30,30
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,6,GEN ED,36,2,18,18,18
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,6,CTT,25,1,25,25,25
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,7,GEN ED,64,2,32,32,32
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,8,CTT,53,2,26.5,26,27
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,0K-09,SPEC ED,73,7,10.4,8,12
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,GEN ED,198,8,24.8,17,32
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,GEN ED,99,4,24.8,17,32
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,GEN ED,99,4,24.8,17,32
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,GEN ED,99,4,24.8,17,32
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,CTT,156,6,26,25,27
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,CTT,78,3,26,25,27
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,CTT,78,3,26,25,27
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,CTT,78,3,26,25,27
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,SPEC ED,92,8,11.5,11,12
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,SPEC ED,46,4,11.5,11,12
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,SPEC ED,46,4,11.5,11,12
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,MS Core,SPEC ED,46,4,11.5,11,12
K,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,,,,,,,
K,K200,P.S. 200 Benson School,0K,GEN ED,161,7,23,22,24
K,K200,P.S. 200 Benson School,0K,CTT,20,1,20,20,20
K,K200,P.S. 200 Benson School,0K,G&T,25,1,25,25,25
K,K200,P.S. 200 Benson School,1,GEN ED,199,8,24.9,16,27
K,K200,P.S. 200 Benson School,1,G&T,25,1,25,25,25
K,K200,P.S. 200 Benson School,2,GEN ED,158,7,22.6,20,26
K,K200,P.S. 200 Benson School,2,G&T,25,1,25,25,25
K,K200,P.S. 200 Benson School,3,GEN ED,182,7,26,24,28
K,K200,P.S. 200 Benson School,3,G&T,40,2,20,19,21
K,K200,P.S. 200 Benson School,4,GEN ED,187,6,31.2,25,34
K,K200,P.S. 200 Benson School,4,G&T,21,1,21,21,21
K,K200,P.S. 200 Benson School,5,GEN ED,176,6,29.3,22,32
K,K200,P.S. 200 Benson School,5,G&T,24,1,24,24,24
K,K200,P.S. 200 Benson School,0K-09,SPEC ED,23,2,11.5,11,12
K,K200,P.S. 200 Benson School,,,,,,,
K,K201,J.H.S. 201 The Dyker Heights,6,GEN ED,242,8,30.3,29,35
K,K201,J.H.S. 201 The Dyker Heights,6,CTT,51,2,25.5,24,27
K,K201,J.H.S. 201 The Dyker Heights,6,G&T,180,6,30,29,31
K,K201,J.H.S. 201 The Dyker Heights,7,GEN ED,271,9,30.1,28,34
K,K201,J.H.S. 201 The Dyker Heights,7,CTT,29,1,29,29,29
K,K201,J.H.S. 201 The Dyker Heights,7,G&T,177,6,29.5,28,30
K,K201,J.H.S. 201 The Dyker Heights,8,GEN ED,301,10,30.1,29,31
K,K201,J.H.S. 201 The Dyker Heights,8,CTT,30,1,30,30,30
K,K201,J.H.S. 201 The Dyker Heights,8,G&T,123,4,30.8,29,34
K,K201,J.H.S. 201 The Dyker Heights,0K-09,SPEC ED,36,3,12,12,12
K,K201,J.H.S. 201 The Dyker Heights,0K-09,SPEC ED,34,3,11.3,11,12
K,K201,J.H.S. 201 The Dyker Heights,MS Core,GEN ED,1327,45,29.5,13,35
K,K201,J.H.S. 201 The Dyker Heights,MS Core,GEN ED,1145,40,28.6,12,35
K,K201,J.H.S. 201 The Dyker Heights,MS Core,GEN ED,182,7,26,11,34
K,K201,J.H.S. 201 The Dyker Heights,MS Core,GEN ED,1084,37,29.3,13,35
K,K201,J.H.S. 201 The Dyker Heights,MS Core,GEN ED,243,8,30.4,29,34
K,K201,J.H.S. 201 The Dyker Heights,MS Core,GEN ED,1327,45,29.5,13,35
K,K201,J.H.S. 201 The Dyker Heights,MS Core,CTT,111,4,27.8,24,30
K,K201,J.H.S. 201 The Dyker Heights,MS Core,CTT,111,4,27.8,24,30
K,K201,J.H.S. 201 The Dyker Heights,MS Core,CTT,111,4,27.8,24,30
K,K201,J.H.S. 201 The Dyker Heights,MS Core,CTT,111,4,27.8,24,30
K,K201,J.H.S. 201 The Dyker Heights,MS Core,SPEC ED,69,6,11.5,11,12
